Real-time,Station1, Station2
3/12/2018 23:00,-0.807,0.156
3/13/2018 0:00,-0.806,0.157
3/13/2018 1:00,-0.809,0.155
3/13/2018 2:00,-0.808,0.278
3/13/2018 3:00,-0.807,0.243
3/13/2018 4:00,  ,
3/13/2018 5:00,-0.806,0.252
3/13/2018 6:00,-0.804,0.23
3/13/2018 7:00,-0.804,0.191
3/13/2018 8:00,-0.809,0.172
3/13/2018 9:00,-0.806,0.278
3/13/2018 10:00,-0.807,0.209
3/13/2018 11:00,-0.804,0.175
3/13/2018 12:00,-0.807,0.175
3/13/2018 13:00,-0.802,0.169
3/13/2018 14:00,-0.806,0.171
3/13/2018 15:00,-0.795,0.17
3/13/2018 16:00,-0.803,0.172
3/13/2018 17:00,-0.798,
3/13/2018 18:00,-0.795,0.172
3/13/2018 19:00,-0.797,0.169
3/13/2018 20:00,-0.795,0.17
3/13/2018 21:00,-0.8,0.169
3/13/2018 22:00,-0.802,0.167
3/13/2018 23:00,-0.805,0.17
3/14/2018 0:00,-0.799,0.168
3/14/2018 1:00,-0.805,0.241
3/14/2018 2:00,-0.808,0.172
3/14/2018 3:00,-0.806,0.169
3/14/2018 4:00,-0.801,0.17
3/14/2018 5:00,-0.805,0.162
3/14/2018 6:00,-0.803,0.167
3/14/2018 7:00,-0.803,0.164
3/14/2018 8:00,-0.796,0.166
3/14/2018 9:00,-0.8,0.164
3/14/2018 10:00,-0.801,0.164
3/14/2018 11:00,-0.799,0.166
3/14/2018 12:00,-0.798,0.168
3/14/2018 13:00,-0.801,0.168
3/14/2018 14:00,-0.8,0.249
3/14/2018 15:00,-0.803,0.171
3/14/2018 16:00,-0.8,0.168
3/14/2018 17:00,-0.8,0.166
3/14/2018 18:00,-0.801,0.166
3/14/2018 19:00,-0.804,0.16
3/14/2018 20:00,-0.806,0.164
3/14/2018 21:00,-0.805,0.161
3/14/2018 22:00,  ,0.159
3/14/2018 23:00,-0.809,0.156
3/15/2018 0:00,-0.81,0.157
3/15/2018 1:00,-0.808,0.156
3/15/2018 2:00,-0.807,0.15
3/15/2018 3:00,-0.819,0.157
3/15/2018 4:00,-0.811,0.151
3/15/2018 5:00,-0.809,0.149
3/15/2018 6:00,-0.823,0.149
3/15/2018 7:00,-0.819,0.148
3/15/2018 8:00,-0.83,0.15
3/15/2018 9:00,-0.811,0.145
3/15/2018 10:00,-0.81,0.152
3/15/2018 11:00,-0.818,0.146
3/15/2018 12:00,-0.816,0.15
3/15/2018 13:00,-0.807,0.147
3/15/2018 14:00,-0.818,0.153
3/15/2018 15:00,-0.799,0.381
3/15/2018 16:00,-0.802,0.351
3/15/2018 17:00,-0.803,0.274
3/15/2018 18:00,-0.796,0.267
3/15/2018 19:00,-0.802,0.265
3/15/2018 20:00,-0.802,0.288
3/15/2018 21:00,-0.802,0.258
3/15/2018 22:00,-0.794,0.258
3/15/2018 23:00,-0.797,0.256
3/16/2018 0:00,-0.803,0.254
3/16/2018 1:00,-0.813,0.25
3/16/2018 2:00,-0.806,0.248
3/16/2018 3:00,-0.813,0.244
3/16/2018 4:00,-0.808,0.242
3/16/2018 5:00,-0.102,0.245
3/16/2018 6:00,-0.807,0.249
3/16/2018 7:00,-0.093,0.242
3/16/2018 8:00,-0.805,0.245
3/16/2018 9:00,-0.811,0.242
3/16/2018 10:00,-0.811,0.244
3/16/2018 11:00,-0.802,
3/16/2018 12:00,-0.091,0.243
3/16/2018 13:00,-0.808,0.241
3/16/2018 14:00,-0.808,0.243
3/16/2018 15:00,-0.805,0.245
3/16/2018 16:00,-0.806,0.245
3/16/2018 17:00,-0.804,0.252
3/16/2018 18:00,-0.807,0.246
3/16/2018 19:00,-0.808,0.247
3/16/2018 20:00,-0.809,0.245
3/16/2018 21:00,-0.792,0.248
3/16/2018 22:00,-0.805,0.249
3/16/2018 23:00,-0.798,0.246
3/17/2018 0:00,-0.804,0.246
3/17/2018 1:00,-0.797,0.244
3/17/2018 2:00,-0.804,0.245
3/17/2018 3:00,-0.8,0.244
3/17/2018 4:00,-0.803,0.248
3/17/2018 5:00,-0.796,0.251
3/17/2018 6:00,-0.8,0.25
3/17/2018 7:00,-0.781,0.251
3/17/2018 8:00,-0.683,0.249
3/17/2018 9:00,-0.663,0.249
3/17/2018 10:00,-0.64,
3/17/2018 11:00,-0.635,0.254
3/17/2018 12:00,-0.634,0.254
3/17/2018 13:00,-0.634,0.255
3/17/2018 14:00,  ,0.254
3/17/2018 15:00,-0.674,0.251
3/17/2018 16:00,  ,0.255
3/17/2018 17:00,-0.702,0.255
3/17/2018 18:00,  ,0.256
3/17/2018 19:00,-0.802,0.257
3/17/2018 20:00,  ,0.255
3/17/2018 21:00,-0.8,0.256
3/17/2018 22:00,-0.788,0.255
3/17/2018 23:00,-0.796,0.258
3/18/2018 0:00,-0.78,0.257
3/18/2018 1:00,-0.8,
3/18/2018 2:00,-0.78,0.263
3/18/2018 3:00,-0.782,0.256
3/18/2018 4:00,-0.782,0.254
3/18/2018 5:00,-0.797,0.252
3/18/2018 6:00,-0.795,0.252
3/18/2018 7:00,-0.798,0.251
3/18/2018 8:00,-0.798,0.252
3/18/2018 9:00,-0.8,0.253
3/18/2018 10:00,-0.803,0.251
3/18/2018 11:00,  ,0.251
3/18/2018 12:00,-0.801,0.252
3/18/2018 13:00,-0.801,0.251
3/18/2018 14:00,-0.8,0.252
3/18/2018 15:00,-0.8,0.25
3/18/2018 16:00,-0.803,0.251
3/18/2018 17:00,-0.799,0.253
3/18/2018 18:00,-0.801,0.248
3/18/2018 19:00,-0.803,0.248
3/18/2018 20:00,-0.807,0.249
3/18/2018 21:00,-0.802,0.25
3/18/2018 22:00,-0.801,0.249
3/18/2018 23:00,-0.804,0.245
3/19/2018 0:00,-0.811,0.246
3/19/2018 1:00,-0.097,0.243
3/19/2018 2:00,-0.802,0.24
3/19/2018 3:00,-0.811,0.246
3/19/2018 4:00,-0.81,0.252
3/19/2018 5:00,-0.805,0.239
3/19/2018 6:00,-0.807,0.237
3/19/2018 7:00,-0.106,0.23
3/19/2018 8:00,-0.809,0.23
3/19/2018 9:00,-0.806,0.236
3/19/2018 10:00,-0.806,0.232
3/19/2018 11:00,-0.81,
3/19/2018 12:00,-0.816,0.24
3/19/2018 13:00,-0.813,0.236
3/19/2018 14:00,-0.807,0.24
3/19/2018 15:00,-0.805,0.244
3/19/2018 16:00,-0.813,0.241
3/19/2018 17:00,-0.809,0.241
3/19/2018 18:00,-0.808,0.243
3/19/2018 19:00,-0.805,0.242
3/19/2018 20:00,-0.818,0.24
3/19/2018 21:00,-0.812,0.236
3/19/2018 22:00,-0.811,0.243
3/19/2018 23:00,-0.093,0.236
3/20/2018 0:00,-0.809,0.236
3/20/2018 1:00,-0.807,0.236
3/20/2018 2:00,-0.808,0.235
3/20/2018 3:00,-0.807,0.24
3/20/2018 4:00,-0.808,0.238
3/20/2018 5:00,-0.807,0.239
3/20/2018 6:00,-0.803,0.232
3/20/2018 7:00,-0.807,0.228
3/20/2018 8:00,-0.088,0.233
3/20/2018 9:00,-0.809,0.232
3/20/2018 10:00,-0.812,0.242
3/20/2018 11:00,-0.811,0.231
3/20/2018 12:00,-0.809,0.238
3/20/2018 13:00,-0.804,0.241
3/20/2018 14:00,-0.809,0.241
3/20/2018 15:00,-0.805,0.244
3/20/2018 16:00,-0.809,0.243
3/20/2018 17:00,-0.81,0.25
3/20/2018 18:00,  ,0.247
3/20/2018 19:00,-0.812,0.25
3/20/2018 20:00,-0.813,0.248
3/20/2018 21:00,-0.806,0.243
3/20/2018 22:00,-0.812,0.243
3/20/2018 23:00,-0.816,0.245
3/21/2018 0:00,-0.813,0.241
3/21/2018 1:00,-0.085,0.238
3/21/2018 2:00,-0.82,0.233
3/21/2018 3:00,-0.814,0.241
3/21/2018 4:00,-0.814,0.238
3/21/2018 5:00,-0.81,0.239
3/21/2018 6:00,-0.817,0.246
3/21/2018 7:00,-0.82,
3/21/2018 8:00,-0.822,0.237
3/21/2018 9:00,-0.822,0.239
3/21/2018 10:00,-0.817,0.244
3/21/2018 11:00,  ,
3/21/2018 12:00,-0.816,0.244
3/21/2018 13:00,-0.82,0.247
3/21/2018 14:00,-0.816,0.246
3/21/2018 15:00,-0.821,0.238
3/21/2018 16:00,-0.815,0.242
3/21/2018 17:00,-0.812,0.245
3/21/2018 18:00,-0.81,0.242
3/21/2018 19:00,-0.822,0.242
3/21/2018 20:00,-0.818,0.235
3/21/2018 21:00,-0.816,0.241
3/21/2018 22:00,-0.821,0.233
3/21/2018 23:00,-0.83,0.24
3/22/2018 0:00,-0.818,0.233
3/22/2018 1:00,-0.82,0.235
3/22/2018 2:00,-0.808,0.229
3/22/2018 3:00,-0.804,0.233
3/22/2018 4:00,-0.818,0.233
3/22/2018 5:00,-0.813,0.226
3/22/2018 6:00,-0.803,0.225
3/22/2018 7:00,-0.809,
3/22/2018 8:00,  ,0.224
3/22/2018 9:00,-0.809,0.228
3/22/2018 10:00,-0.811,0.228
3/22/2018 11:00,-0.811,0.225
3/22/2018 12:00,-0.818,0.23
3/22/2018 13:00,-0.803,0.226
3/22/2018 14:00,-0.808,0.242
3/22/2018 15:00,-0.806,0.231
3/22/2018 16:00,-0.809,0.225
3/22/2018 17:00,-0.804,0.235
3/22/2018 18:00,-0.094,0.223
3/22/2018 19:00,-0.811,0.231
3/22/2018 20:00,-0.804,0.237
3/22/2018 21:00,-0.092,0.237
3/22/2018 22:00,-0.821,0.234
3/22/2018 23:00,-0.811,0.228
3/23/2018 0:00,-0.817,0.225
3/23/2018 1:00,-0.812,0.238
3/23/2018 2:00,-0.822,0.23
3/23/2018 3:00,-0.805,0.227
3/23/2018 4:00,-0.817,0.228
3/23/2018 5:00,-0.812,0.23
3/23/2018 6:00,-0.809,0.228
3/23/2018 7:00,-0.82,0.23
3/23/2018 8:00,-0.816,0.232
3/23/2018 9:00,-0.807,0.232
3/23/2018 10:00,-0.809,0.235
3/23/2018 11:00,-0.811,0.237
3/23/2018 12:00,-0.802,0.237
3/23/2018 13:00,-0.813,0.236
3/23/2018 14:00,-0.818,0.236
3/23/2018 15:00,-0.797,0.237
3/23/2018 16:00,-0.094,0.231
3/23/2018 17:00,-0.09,0.236
3/23/2018 18:00,-0.83,0.233
3/23/2018 19:00,-0.823,0.23
3/23/2018 20:00,-0.836,0.23
3/23/2018 21:00,-0.809,0.23
3/23/2018 22:00,  ,0.227
3/23/2018 23:00,-0.827,0.231
3/24/2018 0:00,-0.827,0.225
3/24/2018 1:00,  ,0.226
3/24/2018 2:00,-0.098,0.232
3/24/2018 3:00,-0.837,0.232
3/24/2018 4:00,-0.09,0.235
3/24/2018 5:00,  ,0.234
3/24/2018 6:00,-0.84,0.232
3/24/2018 7:00,-0.852,0.237
3/24/2018 8:00,-0.835,0.234
3/24/2018 9:00,-0.821,0.233
3/24/2018 10:00,-0.833,0.237
3/24/2018 11:00,  ,
3/24/2018 12:00,-0.831,0.246
3/24/2018 13:00,-0.829,0.248
3/24/2018 14:00,-0.822,0.246
3/24/2018 15:00,-0.819,0.248
3/24/2018 16:00,-0.822,0.25
3/24/2018 17:00,-0.822,0.247
3/24/2018 18:00,-0.82,0.247
3/24/2018 19:00,-0.825,0.246
3/24/2018 20:00,-0.816,0.247
3/24/2018 21:00,-0.826,0.248
3/24/2018 22:00,-0.822,0.249
3/24/2018 23:00,-0.821,0.249
3/25/2018 0:00,-0.822,0.25
3/25/2018 1:00,-0.83,0.25
3/25/2018 2:00,-0.825,
3/25/2018 3:00,-0.821,0.252
3/25/2018 4:00,-0.82,0.253
3/25/2018 5:00,-0.815,0.251
3/25/2018 6:00,-0.815,0.249
3/25/2018 7:00,-0.815,0.248
3/25/2018 8:00,-0.814,0.249
3/25/2018 9:00,-0.813,0.25
3/25/2018 10:00,-0.815,0.253
3/25/2018 11:00,-0.818,0.253
3/25/2018 12:00,-0.815,0.253
3/25/2018 13:00,-0.814,0.252
3/25/2018 14:00,-0.815,0.253
3/25/2018 15:00,-0.813,0.254
3/25/2018 16:00,-0.812,0.255
3/25/2018 17:00,-0.813,0.254
3/25/2018 18:00,-0.811,0.253
3/25/2018 19:00,-0.811,0.255
3/25/2018 20:00,-0.815,0.255
3/25/2018 21:00,-0.811,0.256
3/25/2018 22:00,-0.811,0.254
3/25/2018 23:00,-0.813,0.256
3/26/2018 0:00,-0.811,0.255
3/26/2018 1:00,-0.813,0.255
3/26/2018 2:00,-0.813,0.255
3/26/2018 3:00,-0.813,0.255
3/26/2018 4:00,-0.814,0.254
3/26/2018 5:00,-0.813,0.253
3/26/2018 6:00,-0.813,0.252
3/26/2018 7:00,-0.814,0.252
3/26/2018 8:00,-0.815,0.25
3/26/2018 9:00,-0.814,0.248
3/26/2018 10:00,-0.817,0.248
3/26/2018 11:00,-0.817,0.248
3/26/2018 12:00,-0.817,0.25
3/26/2018 13:00,-0.819,0.249
3/26/2018 14:00,-0.817,0.244
3/26/2018 15:00,-0.816,0.245
3/26/2018 16:00,-0.821,0.246
3/26/2018 17:00,-0.816,0.246
3/26/2018 18:00,  ,0.244
3/26/2018 19:00,-0.823,0.245
3/26/2018 20:00,-0.823,0.247
3/26/2018 21:00,-0.821,0.245
3/26/2018 22:00,-0.826,0.245
3/26/2018 23:00,-0.82,0.252
3/27/2018 0:00,-0.82,0.247
3/27/2018 1:00,  ,0.248
3/27/2018 2:00,-0.825,0.253
3/27/2018 3:00,-0.818,0.251
3/27/2018 4:00,  ,0.251
3/27/2018 5:00,-0.818,0.252
3/27/2018 6:00,  ,0.249
3/27/2018 7:00,-0.821,0.249
3/27/2018 8:00,-0.815,0.249
3/27/2018 9:00,-0.823,0.249
3/27/2018 10:00,-0.823,0.247
3/27/2018 11:00,-0.82,
3/27/2018 12:00,  ,
3/27/2018 13:00,  ,
3/27/2018 14:00,  ,
3/27/2018 15:00,  ,
3/27/2018 16:00,  ,
3/27/2018 17:00,  ,
3/27/2018 18:00,  ,
3/27/2018 19:00,  ,
3/27/2018 20:00,  ,
3/27/2018 21:00,  ,
3/27/2018 22:00,  ,
3/27/2018 23:00,  ,
3/28/2018 0:00,  ,
3/28/2018 1:00,  ,
3/28/2018 2:00,  ,
3/28/2018 3:00,  ,
3/28/2018 4:00,  ,
3/28/2018 5:00,  ,
3/28/2018 6:00,  ,0.241
3/28/2018 7:00,-0.851,0.241
3/28/2018 8:00,-0.849,0.244
3/28/2018 9:00,-0.845,0.244
3/28/2018 10:00,-0.85,0.245
3/28/2018 11:00,-0.844,0.241
3/28/2018 12:00,-0.838,0.243
3/28/2018 13:00,-0.844,0.244
3/28/2018 14:00,-0.838,0.245
3/28/2018 15:00,-0.842,0.245
3/28/2018 16:00,-0.847,0.244
3/28/2018 17:00,-0.848,0.244
3/28/2018 18:00,-0.847,0.244
3/28/2018 19:00,-0.845,0.245
3/28/2018 20:00,  ,0.239
3/28/2018 21:00,-0.848,0.243
3/28/2018 22:00,  ,0.244
3/28/2018 23:00,-0.847,0.247
3/29/2018 0:00,-0.845,0.245
3/29/2018 1:00,-0.85,
3/29/2018 2:00,-0.853,0.242
3/29/2018 3:00,-0.85,0.247
3/29/2018 4:00,-0.85,0.245
3/29/2018 5:00,-0.853,0.242
3/29/2018 6:00,-0.856,0.248
3/29/2018 7:00,-0.849,0.246
3/29/2018 8:00,-0.853,0.246
3/29/2018 9:00,-0.85,0.244
3/29/2018 10:00,-0.85,0.247
3/29/2018 11:00,-0.847,0.247
3/29/2018 12:00,-0.844,0.247
3/29/2018 13:00,  ,0.248
3/29/2018 14:00,-0.853,0.248
3/29/2018 15:00,-0.853,0.249
3/29/2018 16:00,-0.855,0.248
3/29/2018 17:00,-0.856,0.243
3/29/2018 18:00,-0.858,0.24
3/29/2018 19:00,-0.856,0.238
3/29/2018 20:00,-0.855,0.235
3/29/2018 21:00,-0.86,0.236
3/29/2018 22:00,-0.089,0.24
3/29/2018 23:00,-0.86,0.24
3/30/2018 0:00,-0.86,0.233
3/30/2018 1:00,  ,0.233
3/30/2018 2:00,-0.861,0.225
3/30/2018 3:00,-0.099,0.234
3/30/2018 4:00,-0.859,0.229
3/30/2018 5:00,-0.863,0.231
3/30/2018 6:00,-0.088,0.229
3/30/2018 7:00,-0.085,0.229
3/30/2018 8:00,-0.087,0.228
3/30/2018 9:00,-0.879,0.227
3/30/2018 10:00,-0.091,0.228
3/30/2018 11:00,-0.875,0.224
3/30/2018 12:00,-0.863,
3/30/2018 13:00,  ,0.234
3/30/2018 14:00,-0.862,0.238
3/30/2018 15:00,-0.861,0.228
3/30/2018 16:00,-0.856,0.227
3/30/2018 17:00,-0.857,0.233
3/30/2018 18:00,-0.858,0.237
3/30/2018 19:00,-0.855,0.231
3/30/2018 20:00,-0.859,0.238
3/30/2018 21:00,-0.863,0.237
3/30/2018 22:00,-0.854,0.234
3/30/2018 23:00,-0.855,0.228
3/31/2018 0:00,-0.856,0.234
3/31/2018 1:00,-0.853,0.24
3/31/2018 2:00,-0.861,0.247
3/31/2018 3:00,-0.851,0.24
3/31/2018 4:00,-0.851,0.239
3/31/2018 5:00,-0.85,0.245
3/31/2018 6:00,-0.854,0.239
3/31/2018 7:00,-0.853,0.247
3/31/2018 8:00,-0.853,0.248
3/31/2018 9:00,-0.852,0.251
3/31/2018 10:00,-0.852,
3/31/2018 11:00,-0.851,0.25
3/31/2018 12:00,  ,0.253
3/31/2018 13:00,-0.853,0.248
3/31/2018 14:00,-0.853,0.248
3/31/2018 15:00,-0.85,0.247
3/31/2018 16:00,-0.853,0.246
3/31/2018 17:00,-0.851,0.248
3/31/2018 18:00,-0.852,0.248
3/31/2018 19:00,-0.851,0.248
3/31/2018 20:00,-0.851,0.244
3/31/2018 21:00,-0.854,0.246
3/31/2018 22:00,-0.854,
3/31/2018 23:00,-0.858,0.242
4/1/2018 0:00,  ,
4/1/2018 1:00,  ,0.239
4/1/2018 2:00,-0.859,0.24
4/1/2018 3:00,-0.857,0.242
4/1/2018 4:00,-0.855,0.242
4/1/2018 5:00,-0.86,0.233
4/1/2018 6:00,-0.85,0.237
4/1/2018 7:00,-0.851,0.244
4/1/2018 8:00,-0.849,0.246
4/1/2018 9:00,-0.851,0.245
4/1/2018 10:00,-0.855,0.243
4/1/2018 11:00,-0.853,0.242
4/1/2018 12:00,-0.852,0.245
4/1/2018 13:00,-0.854,0.242
4/1/2018 14:00,-0.851,0.243
4/1/2018 15:00,-0.76,0.257
4/1/2018 16:00,-0.771,0.276
4/1/2018 17:00,-0.762,0.244
4/1/2018 18:00,  ,0.234
4/1/2018 19:00,-0.856,0.231
4/1/2018 20:00,-0.86,0.237
4/1/2018 21:00,  ,0.227
4/1/2018 22:00,-0.857,0.236
4/1/2018 23:00,-0.859,0.225
4/2/2018 0:00,  ,
4/2/2018 1:00,  ,0.25
4/2/2018 2:00,-0.844,0.356
4/2/2018 3:00,-0.864,
4/2/2018 4:00,-0.861,0.267
4/2/2018 5:00,-0.862,0.25
4/2/2018 6:00,-0.868,0.302
4/2/2018 7:00,-0.805,0.383
4/2/2018 8:00,-0.091,0.336
4/2/2018 9:00,-0.631,0.381
4/2/2018 10:00,-0.618,0.412
4/2/2018 11:00,-0.592,0.364
4/2/2018 12:00,-0.662,0.362
4/2/2018 13:00,-0.664,0.366
4/2/2018 14:00,-0.667,0.364
4/2/2018 15:00,-0.685,0.36
4/2/2018 16:00,-0.673,0.359
4/2/2018 17:00,-0.699,0.376
4/2/2018 18:00,-0.645,0.361
4/2/2018 19:00,-0.721,0.36
4/2/2018 20:00,-0.776,0.358
4/2/2018 21:00,-0.754,0.352
4/2/2018 22:00,-0.809,0.358
4/2/2018 23:00,-0.792,0.354
4/3/2018 0:00,  ,
4/3/2018 1:00,  ,0.372
4/3/2018 2:00,-0.798,0.318
4/3/2018 3:00,-0.804,0.324
4/3/2018 4:00,-0.801,0.284
4/3/2018 5:00,-0.717,0.287
4/3/2018 6:00,-0.871,0.287
4/3/2018 7:00,-0.843,0.324
4/3/2018 8:00,-0.668,0.376
4/3/2018 9:00,-0.742,0.346
4/3/2018 10:00,-0.085,0.287
4/3/2018 11:00,-0.778,0.251
4/3/2018 12:00,-0.749,0.292
4/3/2018 13:00,-0.717,0.306
4/3/2018 14:00,-0.705,0.332
4/3/2018 15:00,-0.674,0.397
4/3/2018 16:00,-0.647,0.486
4/3/2018 17:00,-0.518,0.37
4/3/2018 18:00,-0.565,0.347
4/3/2018 19:00,-0.56,0.431
4/3/2018 20:00,-0.634,0.375
4/3/2018 21:00,-0.666,0.34
4/3/2018 22:00,-0.68,0.324
4/3/2018 23:00,-0.686,0.344
4/4/2018 0:00,  ,
4/4/2018 1:00,  ,0.362
4/4/2018 2:00,-0.751,0.429
4/4/2018 3:00,-0.759,0.366
4/4/2018 4:00,-0.764,0.338
4/4/2018 5:00,-0.763,0.327
4/4/2018 6:00,-0.762,0.393
4/4/2018 7:00,-0.766,0.331
4/4/2018 8:00,-0.744,0.476
4/4/2018 9:00,-0.662,0.413
4/4/2018 10:00,-0.575,0.395
4/4/2018 11:00,-0.094,0.417
4/4/2018 12:00,-0.22,
4/4/2018 13:00,  ,0.349
4/4/2018 14:00,-0.37,0.327
4/4/2018 15:00,-0.387,0.324
4/4/2018 16:00,-0.415,0.328
4/4/2018 17:00,-0.45,0.317
4/4/2018 18:00,-0.464,0.327
4/4/2018 19:00,-0.455,0.324
4/4/2018 20:00,  ,0.32
4/4/2018 21:00,-0.466,0.318
4/4/2018 22:00,-0.472,0.318
4/4/2018 23:00,-0.469,0.318
4/5/2018 0:00,  ,
4/5/2018 1:00,  ,0.383
4/5/2018 2:00,-0.538,0.359
4/5/2018 3:00,-0.542,0.389
4/5/2018 4:00,-0.52,0.383
4/5/2018 5:00,-0.484,0.372
4/5/2018 6:00,-0.582,0.36
4/5/2018 7:00,-0.586,0.353
4/5/2018 8:00,-0.611,0.359
4/5/2018 9:00,-0.598,0.353
4/5/2018 10:00,-0.623,0.352
4/5/2018 11:00,-0.63,0.355
4/5/2018 12:00,-0.635,0.378
4/5/2018 13:00,-0.641,
4/5/2018 14:00,-0.638,0.357
4/5/2018 15:00,-0.636,0.356
4/5/2018 16:00,-0.639,0.356
4/5/2018 17:00,-0.64,0.354
4/5/2018 18:00,-0.635,0.354
4/5/2018 19:00,-0.635,0.354
4/5/2018 20:00,-0.634,0.351
4/5/2018 21:00,-0.635,0.375
4/5/2018 22:00,-0.634,0.397
4/5/2018 23:00,-0.64,0.355
4/6/2018 0:00,  ,
4/6/2018 1:00,  ,0.351
4/6/2018 2:00,-0.628,0.347
4/6/2018 3:00,-0.493,0.344
4/6/2018 4:00,-0.548,0.352
4/6/2018 5:00,-0.516,0.343
4/6/2018 6:00,-0.539,0.345
4/6/2018 7:00,-0.639,0.34
4/6/2018 8:00,-0.648,0.343
4/6/2018 9:00,-0.638,
4/6/2018 10:00,-0.649,
4/6/2018 11:00,-0.653,0.404
4/6/2018 12:00,-0.67,0.45
4/6/2018 13:00,-0.664,0.366
4/6/2018 14:00,-0.615,0.339
4/6/2018 15:00,-0.608,0.339
4/6/2018 16:00,-0.593,0.342
4/6/2018 17:00,-0.632,0.33
4/6/2018 18:00,-0.684,0.33
4/6/2018 19:00,-0.574,0.432
4/6/2018 20:00,-0.642,0.49
4/6/2018 21:00,-0.65,0.371
4/6/2018 22:00,-0.623,0.333
4/6/2018 23:00,-0.682,0.325
4/7/2018 0:00,  ,
4/7/2018 1:00,  ,0.456
4/7/2018 2:00,-0.101,0.39
4/7/2018 3:00,-0.538,0.372
4/7/2018 4:00,-0.635,0.411
4/7/2018 5:00,-0.579,0.336
4/7/2018 6:00,-0.514,0.374
4/7/2018 7:00,-0.567,0.42
4/7/2018 8:00,-0.559,0.506
4/7/2018 9:00,-0.581,0.574
4/7/2018 10:00,-0.575,0.45
4/7/2018 11:00,-0.615,0.359
4/7/2018 12:00,-0.617,0.32
4/7/2018 13:00,-0.609,0.332
4/7/2018 14:00,-0.595,0.383
4/7/2018 15:00,-0.616,0.337
4/7/2018 16:00,-0.551,0.404
4/7/2018 17:00,-0.572,0.336
4/7/2018 18:00,-0.654,0.46
4/7/2018 19:00,-0.622,0.42
4/7/2018 20:00,-0.606,0.408
4/7/2018 21:00,-0.69,0.559
4/7/2018 22:00,-0.633,0.456
4/7/2018 23:00,-0.609,0.414
4/8/2018 0:00,  ,
4/8/2018 1:00,  ,0.399
4/8/2018 2:00,-0.57,0.42
4/8/2018 3:00,-0.689,0.47
4/8/2018 4:00,-0.675,0.417
4/8/2018 5:00,-0.674,0.38
4/8/2018 6:00,-0.684,0.386
4/8/2018 7:00,-0.63,0.42
4/8/2018 8:00,-0.698,0.516
4/8/2018 9:00,-0.699,0.42
4/8/2018 10:00,-0.688,0.345
4/8/2018 11:00,-0.68,0.347
4/8/2018 12:00,-0.614,
4/8/2018 13:00,-0.634,0.344
4/8/2018 14:00,-0.651,0.367
4/8/2018 15:00,-0.635,0.334
4/8/2018 16:00,-0.65,0.335
4/8/2018 17:00,-0.093,0.509
4/8/2018 18:00,-0.67,0.442
4/8/2018 19:00,-0.691,0.381
4/8/2018 20:00,-0.647,0.471
4/8/2018 21:00,-0.638,0.373
4/8/2018 22:00,-0.559,0.371
4/8/2018 23:00,  ,0.408
4/9/2018 0:00,  ,
4/9/2018 1:00,  ,0.417
4/9/2018 2:00,-0.66,0.378
4/9/2018 3:00,-0.641,0.366
4/9/2018 4:00,-0.614,0.363
4/9/2018 5:00,-0.521,0.354
4/9/2018 6:00,-0.549,0.349
4/9/2018 7:00,-0.578,0.347
4/9/2018 8:00,-0.514,0.341
4/9/2018 9:00,-0.508,0.338
4/9/2018 10:00,-0.612,0.423
4/9/2018 11:00,-0.631,0.462
4/9/2018 12:00,-0.667,0.411
4/9/2018 13:00,-0.675,0.398
4/9/2018 14:00,-0.684,0.388
4/9/2018 15:00,-0.694,0.374
4/9/2018 16:00,-0.694,0.37
4/9/2018 17:00,-0.69,0.372
4/9/2018 18:00,  ,0.508
4/9/2018 19:00,-0.693,0.436
4/9/2018 20:00,-0.694,0.488
4/9/2018 21:00,-0.696,0.468
4/9/2018 22:00,-0.695,0.458
4/9/2018 23:00,-0.696,0.427
4/10/2018 0:00,  ,
4/10/2018 1:00,  ,0.399
4/10/2018 2:00,-0.694,0.383
4/10/2018 3:00,-0.695,0.388
4/10/2018 4:00,-0.694,0.383
4/10/2018 5:00,-0.695,0.376
4/10/2018 6:00,-0.694,0.376
4/10/2018 7:00,-0.694,0.373
4/10/2018 8:00,-0.699,0.371
4/10/2018 9:00,-0.694,0.369
4/10/2018 10:00,-0.694,0.368
4/10/2018 11:00,-0.694,0.365
4/10/2018 12:00,-0.691,0.369
4/10/2018 13:00,-0.694,0.366
4/10/2018 14:00,-0.693,0.369
4/10/2018 15:00,-0.693,0.37
4/10/2018 16:00,-0.695,0.367
4/10/2018 17:00,-0.693,0.368
4/10/2018 18:00,-0.697,0.367
4/10/2018 19:00,-0.695,0.365
4/10/2018 20:00,-0.696,0.362
4/10/2018 21:00,-0.693,0.365
4/10/2018 22:00,-0.695,0.364
4/10/2018 23:00,-0.692,0.361
4/11/2018 0:00,  ,
4/11/2018 1:00,  ,0.357
4/11/2018 2:00,-0.69,0.355
4/11/2018 3:00,-0.692,
4/11/2018 4:00,-0.691,0.353
4/11/2018 5:00,-0.691,0.367
4/11/2018 6:00,-0.691,0.361
4/11/2018 7:00,-0.693,0.363
4/11/2018 8:00,-0.694,0.366
4/11/2018 9:00,-0.693,0.363
4/11/2018 10:00,-0.693,0.367
4/11/2018 11:00,-0.695,0.363
4/11/2018 12:00,-0.695,0.363
4/11/2018 13:00,-0.698,0.366
4/11/2018 14:00,-0.691,0.372
4/11/2018 15:00,-0.697,0.364
4/11/2018 16:00,-0.687,0.364
